id,shares
39060,20000
39061,20000
39062,20000
39063,20000
39064,20000
39065,20000
39066,20000
39067,20000
39068,20000
39069,20000
39070,20000
39071,20000
39072,20000
39073,20000
39074,20000
39075,20000
39076,20000
39077,20000
39078,20000
39079,20000
39080,20000
39081,20000
39082,20000
39083,20000
39084,20000
39085,20000
39086,20000
39087,20000
39088,20000
39089,20000
39090,20000
39091,20000
39092,20000
39093,20000
39094,20000
39095,20000
39096,20000
39097,20000
39098,20000
39099,20000
39100,20000
39101,20000
39102,20000
39103,20000
39104,20000
39105,20000
39106,20000
39107,20000
39108,20000
39109,20000
39110,20000
39111,20000
39112,20000
39113,20000
39114,20000
39115,20000
39116,20000
39117,20000
39118,20000
39119,20000
39120,20000
39121,20000
39122,20000
39123,20000
39124,20000
39125,20000
39126,20000
39127,20000
39128,20000
39129,20000
39130,20000
39131,20000
39132,20000
39133,20000
39134,20000
39135,20000
39136,20000
39137,20000
39138,20000
39139,20000
39140,20000
39141,20000
39142,20000
39143,20000
39144,20000
39145,20000
39146,20000
39147,20000
39148,20000
39149,20000
39150,20000
39151,20000
39152,20000
39153,20000
39154,20000
39155,20000
39156,20000
39157,20000
39158,20000
39159,20000
39160,20000
39161,20000
39162,20000
39163,20000
39164,20000
39165,20000
39166,20000
39167,20000
39168,20000
39169,20000
39170,20000
39171,20000
39172,20000
39173,20000
39174,20000
39175,20000
39176,20000
39177,20000
39178,20000
39179,20000
39180,20000
39181,20000
39182,20000
39183,20000
39184,20000
39185,20000
39186,20000
39187,20000
39188,20000
39189,20000
39190,20000
39191,20000
39192,20000
39193,20000
39194,20000
39195,20000
39196,20000
39197,20000
39198,20000
39199,20000
39200,20000
39201,20000
39202,20000
39203,20000
39204,20000
39205,20000
39206,20000
39207,20000
39208,20000
39209,20000
39210,20000
39211,20000
39212,20000
39213,20000
39214,20000
39215,20000
39216,20000
39217,20000
39218,20000
39219,20000
39220,20000
39221,20000
39222,20000
39223,20000
39224,20000
39225,20000
39226,20000
39227,20000
39228,20000
39229,20000
39230,20000
39231,20000
39232,20000
39233,20000
39234,20000
39235,20000
39236,20000
39237,20000
39238,20000
39239,20000
39240,20000
39241,20000
39242,20000
39243,20000
39244,20000
39245,20000
39246,20000
39247,20000
39248,20000
39249,20000
39250,20000
39251,20000
39252,20000
39253,20000
39254,20000
39255,20000
39256,20000
39257,20000
39258,20000
39259,20000
39260,20000
39261,20000
39262,20000
39263,20000
39264,20000
39265,20000
39266,20000
39267,20000
39268,20000
39269,20000
39270,20000
39271,20000
39272,20000
39273,20000
39274,20000
39275,20000
39276,20000
39277,20000
39278,20000
39279,20000
39280,20000
39281,20000
39282,20000
39283,20000
39284,20000
39285,20000
39286,20000
39287,20000
39288,20000
39289,20000
39290,20000
39291,20000
39292,20000
39293,20000
39294,20000
39295,20000
39296,20000
39297,20000
39298,20000
39299,20000
39300,20000
39301,20000
39302,20000
39303,20000
39304,20000
39305,20000
39306,20000
39307,20000
39308,20000
39309,20000
39310,20000
39311,20000
39312,20000
39313,20000
39314,20000
39315,20000
39316,20000
39317,20000
39318,20000
39319,20000
39320,20000
39321,20000
39322,20000
39323,20000
39324,20000
39325,20000
39326,20000
39327,20000
39328,20000
39329,20000
39330,20000
39331,20000
39332,20000
39333,20000
39334,20000
39335,20000
39336,20000
39337,20000
39338,20000
39339,20000
39340,20000
39341,20000
39342,20000
39343,20000
39344,20000
39345,20000
39346,20000
39347,20000
39348,20000
39349,20000
39350,20000
39351,20000
39352,20000
39353,20000
39354,20000
39355,20000
39356,20000
39357,20000
39358,20000
39359,20000
39360,20000
39361,20000
39362,20000
39363,20000
39364,20000
39365,20000
39366,20000
39367,20000
39368,20000
39369,20000
39370,20000
39371,20000
39372,20000
39373,20000
39374,20000
39375,20000
39376,20000
39377,20000
39378,20000
39379,20000
39380,20000
39381,20000
39382,20000
39383,20000
39384,20000
39385,20000
39386,20000
39387,20000
39388,20000
39389,20000
39390,20000
39391,20000
39392,20000
39393,20000
39394,20000
39395,20000
39396,20000
39397,20000
39398,20000
39399,20000
39400,20000
39401,20000
39402,20000
39403,20000
39404,20000
39405,20000
39406,20000
39407,20000
39408,20000
39409,20000
39410,20000
39411,20000
39412,20000
39413,20000
39414,20000
39415,20000
39416,20000
39417,20000
39418,20000
39419,20000
39420,20000
39421,20000
39422,20000
39423,20000
39424,20000
39425,20000
39426,20000
39427,20000
39428,20000
39429,20000
39430,20000
39431,20000
39432,20000
39433,20000
39434,20000
39435,20000
39436,20000
39437,20000
39438,20000
39439,20000
39440,20000
39441,20000
39442,20000
39443,20000
39444,20000
39445,20000
39446,20000
39447,20000
39448,20000
39449,20000
39450,20000
39451,20000
39452,20000
39453,20000
39454,20000
39455,20000
39456,20000
39457,20000
39458,20000
39459,20000
39460,20000
39461,20000
39462,20000
39463,20000
39464,20000
39465,20000
39466,20000
39467,20000
39468,20000
39469,20000
39470,20000
39471,20000
39472,20000
39473,20000
39474,20000
39475,20000
39476,20000
39477,20000
39478,20000
39479,20000
39480,20000
39481,20000
39482,20000
39483,20000
39484,20000
39485,20000
39486,20000
39487,20000
39488,20000
39489,20000
39490,20000
39491,20000
39492,20000
39493,20000
39494,20000
39495,20000
39496,20000
39497,20000
39498,20000
39499,20000
39500,20000
39501,20000
39502,20000
39503,20000
39504,20000
39505,20000
39506,20000
39507,20000
39508,20000
39509,20000
39510,20000
39511,20000
39512,20000
39513,20000
39514,20000
39515,20000
39516,20000
39517,20000
39518,20000
39519,20000
39520,20000
39521,20000
39522,20000
39523,20000
39524,20000
39525,20000
39526,20000
39527,20000
39528,20000
39529,20000
39530,20000
39531,20000
39532,20000
39533,20000
39534,20000
39535,20000
39536,20000
39537,20000
39538,20000
39539,20000
39540,20000
39541,20000
39542,20000
39543,20000
39544,20000
39545,20000
39546,20000
39547,20000
39548,20000
39549,20000
39550,20000
39551,20000
39552,20000
39553,20000
39554,20000
39555,20000
39556,20000
39557,20000
39558,20000
39559,20000
39560,20000
39561,20000
39562,20000
39563,20000
39564,20000
39565,20000
39566,20000
39567,20000
39568,20000
39569,20000
39570,20000
39571,20000
39572,20000
39573,20000
39574,20000
39575,20000
39576,20000
39577,20000
39578,20000
39579,20000
39580,20000
39581,20000
39582,20000
39583,20000
39584,20000
39585,20000
39586,20000
39587,20000
39588,20000
39589,20000
39590,20000
39591,20000
39592,20000
39593,20000
39594,20000
39595,20000
39596,20000
39597,20000
39598,20000
39599,20000
39600,20000
39601,20000
39602,20000
39603,20000
39604,20000
39605,20000
39606,20000
39607,20000
39608,20000
39609,20000
39610,20000
39611,20000
39612,20000
39613,20000
39614,20000
39615,20000
39616,20000
39617,20000
39618,20000
39619,20000
39620,20000
39621,20000
39622,20000
39623,20000
39624,20000
39625,20000
39626,20000
39627,20000
39628,20000
39629,20000
39630,20000
39631,20000
39632,20000
39633,20000
39634,20000
39635,20000
39636,20000
39637,20000
39638,20000
39639,20000
39640,20000
39641,20000
39642,20000
39643,20000
